,id,kw_location,time_location,created_date,period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,year,month
352,388,US,UK,2022-03-30 08:05:04,Morning,Ezra Miller,Moon Knight,The Girl From Plainville,Death on the Nile,Senegal vs Egypt,Top Gun,Emmett Till,Nigeria vs Ghana,Utah Jazz,Kareem Abdul-Jabbar,Madison Cawthorn,Tiger Woods,Kate Beckinsale,Spam text messages,Dallas Mavericks,14-year-old dies at ICON Park,Louisville women's basketball,Jabrill Peppers,ARMIE Hammer,Andy Dalton,2022,3
353,389,UK,UK,2022-03-30 08:05:04,Morning,Alec Baldwin,Wales,England vs Ivory Coast,Camila Cabello,Nigeria vs Ghana,Portugal,Prince Philip,Senegal vs Egypt,Yung Filly,Jane Seymour,Holby City,Austria vs Scotland,Boris Johnson news,Max Mosley,Beckyhill,Poland vs Sweden,Martin Lewis energy meter readings,Moon Knight,Snowpiercer Season 4,State pension triple lock,2022,3
355,391,DE,UK,2022-03-30 08:05:04,Morning,Alec Baldwin,PlayStation Plus,Moon Knight,Oscars 2022,Corona-Regeln Bayern,Portugal,Schlotterbeck,Länderspiel Deutschland,DFB-Team,Prinz Philip,Thomas Müller,WM 2022,Fussball,Louis van Gaal,Karl Lauterbach,Lauterbach,DSDS,Thilo Kehrer,Miguel Van Damme,Erling Haaland,2022,3
356,392,FR,UK,2022-03-30 08:05:04,Morning,Phil Collins,Turquie,Israel,Équateur \u2013 Argentine,France-Afrique du Sud,Algerie,Maroc Congo,Senegal Egypte,Tunisie - Mali,Algerie Foot,Sports,Jonathan Clauss,TF1,Turquie \u2013 Italie,Maroc foot,Elle m'a sauvée,Lio,Mike Maignan,Foot,Koh-Lanta,2022,3
357,393,NL,UK,2022-03-30 08:05:04,Morning,Alec Baldwin,Sneeuw,Elayis Tavsan,Portugal,Miguel Van Damme,RTL,Duitsland. Nederland,Voetbal,S10,Azoren,Marokko,Eikelmuis,Johnny de Mol,Prins Philip,Nl elftal,Will Smith,Nederland Duitsland,Bitcoin,Mark Gillis,Eva Jinek,2022,3
358,394,IT,UK,2022-03-30 08:05:04,Morning,Gianni Cavina,Amedeo Goria,Ecuador-Argentina,Moon Knight,Luca Sacchi,Belgorod,N26,Olimpia Milano-Bayern Monaco,Mavericks ( Lakers,Max Mosley,Fabrizio Corona,Spagna calcio,Perù-Paraguay,Hunter Biden,Marocco vs congo,Tunisia-Mali,Tonali,Danimarca-Serbia,Rui Costa,PlayStation Plus,2022,3
359,395,AUS,UK,2022-03-30 08:05:04,Morning,Socceroos,World Cup qualifiers,Concetta Fierravanti-Wells,Moon Knight,Andy Penn,Alec Baldwin,Jim Carrey,England vs Ivory Coast,250 payment,England football,Africa,Kapunda High School,Paid parental leave,PlayStation Plus,Poland vs Sweden,Orlando Free Fall ride,Mavericks vs Lakers,Max Mosley,250 payment to pensioners 2022,Travis Head,2022,3
361,397,US,UK,2022-03-30 18:58:03,Evening,Aphasia,Bruce Willis,Jersey Mike's,World Cup qualifiers,Tom Parker,Joe Biden,Sixers,Mexico vs El Salvador,World Cup 2022,Bruins,Rolex,Umbrella Academy,Africa,Malcolm Jenkins,Eric Church,Taylor Hawkins Foo Fighters drummer,Zoe Kravitz,Moon Knight,Portugal vs North Macedonia,Ezra Miller,2022,3
362,398,UK,UK,2022-03-30 18:58:03,Evening,Tom Parker,Aphasia,Baby P,Dyson air-purifying headphones,Alec Baldwin,Rolex,Bafta TV nominations 2022,Imran Khan,Covid lateral flow tests,Wales,Top Gun,Africa,England vs Ivory Coast,Camila Cabello,England football,World Cup qualifiers,Senegal vs Egypt,Prince Philip,Nigeria vs Ghana,Moon Knight,2022,3
364,400,DE,UK,2022-03-30 18:58:03,Evening,Bruce Willis,Alec Baldwin,Habeck,Moon Knight,Inflation,Rolex,Nikeata Thompson,Air Up,Peter Hermann,PlayStation Plus,Rezession,Biontech,Tom Parker,Jim Carrey,Corona-Regeln Bayern,WM-Qualifikation,Schlotterbeck,Sport,Fussball,Thomas Müller,2022,3
365,401,FR,UK,2022-03-30 18:58:03,Evening,Aphasie,Phil Collins,Morbius,CELINE DION,Sonic 2,Cheque energie,Pizza Buitoni,Zoe Kravitz,Guerre Russie Ukraine Kiev,Israel,Benzema,Tom Parker,Haaland,Clash Royale,FIFA,France-Afrique du Sud,ALGERIE - CAMEROUN,Senegal Egypte,Portugal \u2013 Macédoine du Nord,Tunisie - Mali,2022,3
366,402,NL,UK,2022-03-30 18:58:03,Evening,Sneeuw,Afasie,KNMI,Sneeuw op komst,Dwars door Vlaanderen,Snus,Alec Baldwin,Tom Parker,Weerplaza,Dwars door Vlaanderen 2022,Willem Engel,WK,Schietpartij Zwolle,Nederlands elftal,Mark Rutte,Nederland,Portugal,Malacia,RTL,Voetbal,2022,3
367,403,IT,UK,2022-03-30 18:58:03,Evening,Corrado Pani,Afasia,Pietro Diomede,Moon Knight,Palermo-Taranto,Lapadula,Gianni Cavina,Ecuador-Argentina,Guenda Goria,Algeria-Camerun,Luca Sacchi,N26,Belgorod,Fabrizio Corona,Alcide De Gasperi,Maria De Filippi,Bradisismo,Jim Carrey,Bolivia-Brasile,Sogei,2022,3
368,404,AUS,UK,2022-03-30 18:58:03,Evening,The Girl From Plainville,Aphasia,Lynching,Budget 2022,Moon Knight,Socceroos,Jim Carrey,World Cup qualifiers,Concetta Fierravanti-Wells,Alec Baldwin,Ernie Carroll,Andy Penn,Scott Morrison,Lakers,Dyson air purifying headphones,England vs Ivory Coast,Rolex,Car Dragon,Africa,England football,2022,3
370,406,US,UK,2022-03-31 08:05:04,Morning,Aphasia,USMNT,Tom Parker,Bruce Arians,Severe Thunderstorm Warning,Tornado Watch,Joe Biden,Paul Herman,Hunter Biden,Mexico,Eric Church,Foo Fighters drummer Taylor Hawkins,House of the Dragon,Malcolm Jenkins,Sixers,Harry,Rolex,Africa,Northern Lights / Aurora Borealis,Bruins,2022,3
371,407,UK,UK,2022-03-31 08:05:04,Morning,Simon Cole,Tom Parker,Aphasia,Conservative MP Jamie Wallis,Lotto results,Zoe Kravitz,Baby P,Dyson air purifying headphones,Death on the Nile,Imran Khan,Alec Baldwin,Rolex,Bafta TV nominations 2022,Richard Moore,Covid lateral flow tests,Ikea Tottenham,Africa,British Airways flights,Wales,Top Gun,2022,3
373,409,DE,UK,2022-03-31 08:05:04,Morning,Aphasie,Bachelor 2022,Moon Knight,Tom Parker,Habeck,Inflation,Alec Baldwin,Air Up,Peter Hermann,Paul Herman,Biontech,Alexander Zverev,Jim Carrey,Schlotterbeck,WM-Qualifikation,Sport,WM 2022,Louis van Gaal,Fussball,Maskenpflicht Bayern,2022,3
374,410,FR,UK,2022-03-31 08:05:04,Morning,Chicago Fire,Maurice Pialat,Aphasie,Phil Collins,Pizza Buitoni,Morbius,PSG \u2013 Bayern Munich,Celine Dion,Sonic 2,Zoe Kravitz,Tom Parker,Cheque energie,Edge of Tomorrow,Geraldine Maillet,Frederique Bel,Israel,Haaland,Guerre Russie Ukraine Kiev,Elliot Page,Genshin Impact,2022,3
375,411,NL,UK,2022-03-31 08:05:04,Morning,Afasie,Sneeuw,Schietpartij Zwolle,Tom Parker,Weersverwachting,Sneeuw op komst,Snus,Dwars door Vlaanderen,Marjan Rintel,Alec Baldwin,RTV Oost,Willem Engel,Podcast,Nieuwe pensioenwet,WK,Oranje,Sport,Nederland,RTL,AFC Ajax,2022,3
376,412,IT,UK,2022-03-31 08:05:04,Morning,Aeroporto Palermo,Torneo di Viareggio,Totti,Penelope Cruz,House of the Dragon,Zoe Kravitz,Fine stato di emergenza,Lapo Elkann,Franco Mancini,Paolo Romani,Ambra Angiolini,Una Vita in Fuga,Afasia,Sinner,Corrado Pani,Pietro Diomede,Iginio Massari,Moon Knight,Matrimonio a prima vista,Tom Parker,2022,3
377,413,AUS,UK,2022-03-31 08:05:04,Morning,Aphasia,Tom Parker,Mt Disappointment,Manchester United Melbourne,The Girl From Plainville,The Duke,KKR vs RCB,Morbius review,David Irvine died,Blac Chyna,Imran Khan,House of the Dragon,Lynching,Vale,Wordle 31 March,Tristan Sailor,Warriors vs Suns,Moon Knight,Zoe Kravitz,Socceroos,2022,3
379,415,US,UK,2022-03-31 18:58:03,Evening,Morbius,Jordan Poole,USA,Chris Pine,Title 42,What causes aphasia,Tyga,Aphasia,USMNT,Bruce Arians,Tom Parker,Severe thunderstorm warning,Tornado Watch,Wears Valley fire,Aphasia symptoms,Paul Herman,Joe Biden,Hunter Biden,Eric Church,Mexico,2022,3
380,416,UK,UK,2022-03-31 18:58:03,Evening,Morbius,Cadbury Easter eggs scam,David Beckham,Simon Cole,Phillip Schofield,Blac Chyna,Scout Willis,Snow,Tom Parker,Aphasia,British Gas,Conservative MP Jamie Wallis,Lotto results,Zoe Kravitz,Baby P,Dyson air-purifying headphones,Imran Khan,Death on the Nile,Alec Baldwin,Rolex,2022,3
382,418,DE,UK,2022-03-31 18:58:03,Evening,Gil Ofarim,Impfpflicht,Michelle,The Voice of Germany Lena Gercke,Oskar Lafontaine,Vera Int-Veen,Van Damme,Hamburg Wetter,StudiVZ,House of the Dragon,Steffen Seibert,Aphasie,Bachelor 2022,Tom Parker,Moon Knight,Inflation,Gas,Habeck,Alexander Zverev,BioNTech,2022,3
383,419,FR,UK,2022-03-31 18:58:03,Evening,Renaud,Neige,Melanie Da Cruz,Calendrier ramadan 2022 france,Lille,Anny Duperey,Chicago Fire,Restaurant Top Chef,En therapie saison 2,Augmentation Smic 2022,Aphasie,Pizza Buitoni,Phil Collins,Aphasie def,PSG \u2013 Bayern Munich,Morbius,Tom Parker,Celine Dion,Geraldine Maillet,Poisson d'avril,2022,3
384,420,NL,UK,2022-03-31 18:58:03,Evening,Zelensky,Files,Ronald de Boer,Bruce Willis,Schietpartij Zwolle,Tom Parker,Sneeuw,Weersverwachting,Sneeuw op komst,Marjan Rintel,Snus,Dwars door Vlaanderen,1 aprilgrappen,RTV Oost,Willem Engel,Podcast,Zoe Kravitz,Rolex,WK,Nederland,2022,3
385,421,IT,UK,2022-03-31 18:58:03,Evening,Aeroporto Palermo,Valeria Uomini e Donne,Tommaso Zorzi,Referendum 2022,Preside liceo Montale,Beppe Carletti,Troppo cattivi,Torneo di Viareggio,Una vita in fuga,Mark Hoppus,Dario Fabbri,Pesce d'aprile,Maurizio Lastrico,Totti,Meghan Markle,Takeshi Castle,House of the Dragon,Deruta,Cattelan,Penelope Cruz,2022,3
386,422,AUS,UK,2022-03-31 18:58:03,Evening,Anthony Albanese budget,Aphasia,Tom Parker,Mt Disappointment,David Irvine died,Manchester United Melbourne,Bulldogs vs Sydney,Wordle 31 March,Blac Chyna,The Duke,Morbius review,Sonic the Hedgehog 2,Titans vs Tigers,Scout Willis,Tristan Sailor,House of the Dragon,Hyun Bin,Imran Khan,Sheffield Shield final,April Fools' Day,2022,3
